"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"590"	"ivory"	TRUE	3.52e-15	4986	193	112	0.58	0.022	"GO:0070013"	"CC"	4	"intracellular organelle lumen"	4	"ENSG00000013503,ENSG00000037897,ENSG00000041802,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000100575,ENSG00000101361,ENSG00000101997,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000105364,ENSG00000105447,ENSG00000105607,ENSG00000106105,ENSG00000106628,ENSG00000107815,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000120254,ENSG00000122515,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000131652,ENSG00000132153,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000135763,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000144648,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161981,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166166,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000171453,ENSG00000171953,ENSG00000172009,ENSG00000177192,ENSG00000179041,ENSG00000179950,ENSG00000181924,ENSG00000182199,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000184162,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196497,ENSG00000196510,ENSG00000197142,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000227057"	2.34223377680148
"591"	"ivory"	TRUE	8.83e-08	8902	193	141	0.731	0.016	"GO:0043231"	"CC"	4	"intracellular membrane-bounded organelle"	4	"ENSG00000013503,ENSG00000033050,ENSG00000033100,ENSG00000037897,ENSG00000041802,ENSG00000042286,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000100575,ENSG00000101361,ENSG00000101997,ENSG00000102743,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000105364,ENSG00000105447,ENSG00000105607,ENSG00000105641,ENSG00000106105,ENSG00000106628,ENSG00000107815,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000120254,ENSG00000120942,ENSG00000122515,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000125459,ENSG00000125630,ENSG00000126749,ENSG00000130204,ENSG00000130713,ENSG00000130810,ENSG00000131652,ENSG00000132153,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000135763,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141378,ENSG00000141510,ENSG00000142039,ENSG00000142207,ENSG00000144120,ENSG00000144648,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000161981,ENSG00000162377,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165526,ENSG00000166166,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000169710,ENSG00000170469,ENSG00000171453,ENSG00000171953,ENSG00000172009,ENSG00000177192,ENSG00000177542,ENSG00000179041,ENSG00000179950,ENSG00000181924,ENSG00000182199,ENSG00000183258,ENSG00000183336,ENSG00000183431,ENSG00000183617,ENSG00000184162,ENSG00000184216,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196497,ENSG00000196510,ENSG00000197142,ENSG00000197785,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000213339,ENSG00000214706,ENSG00000224877,ENSG00000227057,ENSG00000258429,ENSG00000266967"	1.06743453164193
"592"	"ivory"	TRUE	1.45e-10	5787	193	113	0.585	0.02	"GO:0005634"	"CC"	4	"nucleus"	5	"ENSG00000013503,ENSG00000037897,ENSG00000041802,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000101361,ENSG00000101997,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000105447,ENSG00000105641,ENSG00000106628,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000120942,ENSG00000122515,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000130810,ENSG00000131652,ENSG00000132382,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000135763,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142039,ENSG00000142207,ENSG00000144648,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000161981,ENSG00000162377,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166166,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000170469,ENSG00000171453,ENSG00000171953,ENSG00000177192,ENSG00000179041,ENSG00000179950,ENSG00000182199,ENSG00000183258,ENSG00000183336,ENSG00000183431,ENSG00000184162,ENSG00000184216,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196497,ENSG00000196510,ENSG00000197142,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000214706,ENSG00000227057,ENSG00000266967"	1.71060122635403
"593"	"ivory"	TRUE	1.01e-13	4200	193	99	0.513	0.024	"GO:0044428"	"CC"	4	"nuclear part"	6	"ENSG00000013503,ENSG00000037897,ENSG00000041802,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000101361,ENSG00000101997,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000105447,ENSG00000106628,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000122515,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000131652,ENSG00000132382,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000135763,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142039,ENSG00000142207,ENSG00000144648,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161981,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166166,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000171453,ENSG00000171953,ENSG00000179041,ENSG00000179950,ENSG00000182199,ENSG00000183258,ENSG00000183431,ENSG00000184162,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196497,ENSG00000196510,ENSG00000197142,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000227057"	2.26686113785937
"594"	"ivory"	TRUE	1.18e-14	3933	193	97	0.503	0.025	"GO:0031981"	"CC"	4	"nuclear lumen"	7	"ENSG00000013503,ENSG00000037897,ENSG00000041802,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000101361,ENSG00000101997,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000105447,ENSG00000106628,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000122515,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000131652,ENSG00000132382,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000135763,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000144648,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161981,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166166,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000171453,ENSG00000171953,ENSG00000179041,ENSG00000179950,ENSG00000183258,ENSG00000183431,ENSG00000184162,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196497,ENSG00000196510,ENSG00000197142,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000227057"	2.48419377213271
"595"	"ivory"	TRUE	1.9e-07	3384	193	75	0.389	0.022	"GO:0005654"	"CC"	4	"nucleoplasm"	7	"ENSG00000013503,ENSG00000037897,ENSG00000041802,ENSG00000060688,ENSG00000068654,ENSG00000077348,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000100083,ENSG00000100395,ENSG00000100413,ENSG00000100462,ENSG00000101361,ENSG00000101997,ENSG00000102967,ENSG00000103591,ENSG00000104356,ENSG00000104907,ENSG00000105085,ENSG00000106628,ENSG00000109534,ENSG00000110107,ENSG00000111641,ENSG00000114767,ENSG00000115946,ENSG00000116455,ENSG00000117877,ENSG00000120158,ENSG00000122515,ENSG00000122877,ENSG00000123136,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000131652,ENSG00000132382,ENSG00000132773,ENSG00000134107,ENSG00000134375,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000144648,ENSG00000145912,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000161981,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166166,ENSG00000167721,ENSG00000171453,ENSG00000171953,ENSG00000179950,ENSG00000183431,ENSG00000184162,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196510,ENSG00000204267,ENSG00000205220,ENSG00000205250,ENSG00000227057"	2.82602063333852
"596"	"ivory"	TRUE	8.41e-28	803	193	57	0.295	0.071	"GO:0005730"	"CC"	4	"nucleolus"	7	"ENSG00000037897,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000080608,ENSG00000087269,ENSG00000101361,ENSG00000104356,ENSG00000105447,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000111641,ENSG00000114767,ENSG00000115946,ENSG00000117395,ENSG00000117877,ENSG00000120158,ENSG00000123064,ENSG00000123136,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000132382,ENSG00000134697,ENSG00000135372,ENSG00000135446,ENSG00000135763,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156697,ENSG00000160214,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000166197,ENSG00000167721,ENSG00000168872,ENSG00000171453,ENSG00000179041,ENSG00000183258,ENSG00000188976,ENSG00000189306,ENSG00000197142,ENSG00000198042,ENSG00000227057"	4.33415932423316
"597"	"ivory"	TRUE	1.45e-08	174	193	17	0.088	0.098	"GO:0044452"	"CC"	4	"nucleolar part"	8	"ENSG00000068654,ENSG00000101361,ENSG00000104356,ENSG00000109534,ENSG00000114767,ENSG00000117877,ENSG00000125630,ENSG00000136718,ENSG00000141076,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000165271,ENSG00000166197,ENSG00000171453,ENSG00000179041,ENSG00000189306"	6.87498470480018
"598"	"ivory"	TRUE	6.31e-06	1278	193	39	0.202	0.031	"GO:0005739"	"CC"	4	"mitochondrion"	1	"ENSG00000033050,ENSG00000042286,ENSG00000100575,ENSG00000102743,ENSG00000102967,ENSG00000104907,ENSG00000105364,ENSG00000105607,ENSG00000106105,ENSG00000107815,ENSG00000117877,ENSG00000120254,ENSG00000122515,ENSG00000125459,ENSG00000130204,ENSG00000132153,ENSG00000132591,ENSG00000134375,ENSG00000136270,ENSG00000141378,ENSG00000141510,ENSG00000144120,ENSG00000156469,ENSG00000162377,ENSG00000162851,ENSG00000165271,ENSG00000165526,ENSG00000172009,ENSG00000177192,ENSG00000177542,ENSG00000181924,ENSG00000182199,ENSG00000183617,ENSG00000196365,ENSG00000197142,ENSG00000197785,ENSG00000213339,ENSG00000224877,ENSG00000258429"	3.22304687280082
"599"	"ivory"	TRUE	0.0013	857	193	27	0.14	0.032	"GO:0044429"	"CC"	4	"mitochondrial part"	2	"ENSG00000033050,ENSG00000042286,ENSG00000100575,ENSG00000102743,ENSG00000102967,ENSG00000105364,ENSG00000105607,ENSG00000106105,ENSG00000107815,ENSG00000120254,ENSG00000125459,ENSG00000130204,ENSG00000132153,ENSG00000132591,ENSG00000134375,ENSG00000136270,ENSG00000144120,ENSG00000156469,ENSG00000162851,ENSG00000172009,ENSG00000177192,ENSG00000177542,ENSG00000181924,ENSG00000182199,ENSG00000183617,ENSG00000196365,ENSG00000213339"	3.85834574642688
"600"	"ivory"	TRUE	0.000133	4363	193	81	0.42	0.019	"GO:0032991"	"CC"	9	"protein-containing complex"	1	"ENSG00000013503,ENSG00000037897,ENSG00000060688,ENSG00000068654,ENSG00000073536,ENSG00000077348,ENSG00000087269,ENSG00000100083,ENSG00000100413,ENSG00000100462,ENSG00000100575,ENSG00000101361,ENSG00000104356,ENSG00000105085,ENSG00000105364,ENSG00000105447,ENSG00000106263,ENSG00000106628,ENSG00000108592,ENSG00000109534,ENSG00000110107,ENSG00000111696,ENSG00000114767,ENSG00000114867,ENSG00000116120,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000118894,ENSG00000123136,ENSG00000124571,ENSG00000125630,ENSG00000126749,ENSG00000130204,ENSG00000130713,ENSG00000130810,ENSG00000131652,ENSG00000132153,ENSG00000132382,ENSG00000134375,ENSG00000135372,ENSG00000135446,ENSG00000135521,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142039,ENSG00000145912,ENSG00000148296,ENSG00000148843,ENSG00000156697,ENSG00000158483,ENSG00000158683,ENSG00000160214,ENSG00000161981,ENSG00000164934,ENSG00000165271,ENSG00000165689,ENSG00000166166,ENSG00000167721,ENSG00000168872,ENSG00000171453,ENSG00000174177,ENSG00000179041,ENSG00000179151,ENSG00000179950,ENSG00000182199,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000184216,ENSG00000188976,ENSG00000189306,ENSG00000196305,ENSG00000196497,ENSG00000196510,ENSG00000198042,ENSG00000204267,ENSG00000205220,ENSG00000213339,ENSG00000227057"	2.1696505805963
"601"	"ivory"	TRUE	3.58e-14	736	193	40	0.207	0.054	"GO:1990904"	"CC"	9	"ribonucleoprotein complex"	2	"ENSG00000060688,ENSG00000073536,ENSG00000087269,ENSG00000101361,ENSG00000104356,ENSG00000105364,ENSG00000108592,ENSG00000109534,ENSG00000110107,ENSG00000114767,ENSG00000114867,ENSG00000117395,ENSG00000123136,ENSG00000124571,ENSG00000126749,ENSG00000130810,ENSG00000132153,ENSG00000135372,ENSG00000135521,ENSG00000136718,ENSG00000142039,ENSG00000145912,ENSG00000148296,ENSG00000148843,ENSG00000156697,ENSG00000160214,ENSG00000161981,ENSG00000164934,ENSG00000165271,ENSG00000167721,ENSG00000168872,ENSG00000179041,ENSG00000179151,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000188976,ENSG00000189306,ENSG00000198042,ENSG00000227057"	NA
"602"	"ivory"	TRUE	0.000154	21	193	6	0.031	0.286	"GO:0005732"	"CC"	9	"small nucleolar ribonucleoprotein complex"	3	"ENSG00000060688,ENSG00000101361,ENSG00000104356,ENSG00000109534,ENSG00000114767,ENSG00000145912"	7.61130405722534
"603"	"ivory"	TRUE	9.01e-21	77	193	21	0.109	0.273	"GO:0030684"	"CC"	9	"preribosome"	3	"ENSG00000087269,ENSG00000101361,ENSG00000108592,ENSG00000114767,ENSG00000117395,ENSG00000126749,ENSG00000130810,ENSG00000135372,ENSG00000135521,ENSG00000136718,ENSG00000148843,ENSG00000156697,ENSG00000160214,ENSG00000164934,ENSG00000165271,ENSG00000167721,ENSG00000179041,ENSG00000188976,ENSG00000189306,ENSG00000198042,ENSG00000227057"	6.82017646830519
"604"	"ivory"	TRUE	7.6e-09	36	193	10	0.052	0.278	"GO:0032040"	"CC"	9	"small-subunit processome"	4	"ENSG00000087269,ENSG00000101361,ENSG00000114767,ENSG00000126749,ENSG00000136718,ENSG00000148843,ENSG00000156697,ENSG00000164934,ENSG00000165271,ENSG00000227057"	7.61130405722534
"605"	"ivory"	TRUE	7.19e-05	31	193	7	0.036	0.226	"GO:0030686"	"CC"	9	"90S preribosome"	4	"ENSG00000087269,ENSG00000135372,ENSG00000136718,ENSG00000165271,ENSG00000188976,ENSG00000189306,ENSG00000227057"	7.84182771583717
"606"	"ivory"	TRUE	1.39e-05	25	193	7	0.036	0.28	"GO:0030687"	"CC"	9	"preribosome, large subunit precursor"	4	"ENSG00000108592,ENSG00000117395,ENSG00000130810,ENSG00000160214,ENSG00000179041,ENSG00000188976,ENSG00000198042"	8.94044000450528
"607"	"ivory"	TRUE	2.76e-17	3349	193	93	0.482	0.028	"GO:1901363"	"MF"	5	"heterocyclic compound binding"	1	"ENSG00000033050,ENSG00000041802,ENSG00000042286,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000100462,ENSG00000101361,ENSG00000104356,ENSG00000104907,ENSG00000105364,ENSG00000105447,ENSG00000106263,ENSG00000107815,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110619,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120254,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000126749,ENSG00000130713,ENSG00000130810,ENSG00000132153,ENSG00000132361,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134107,ENSG00000134697,ENSG00000135372,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165526,ENSG00000166197,ENSG00000167112,ENSG00000167721,ENSG00000169710,ENSG00000177192,ENSG00000179041,ENSG00000179151,ENSG00000179950,ENSG00000182199,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196449,ENSG00000196793,ENSG00000198042,ENSG00000204267,ENSG00000204574,ENSG00000205250,ENSG00000227057,ENSG00000232810,ENSG00000234127"	1.87109748895783
"608"	"ivory"	TRUE	1.13e-16	3416	193	93	0.482	0.027	"GO:0097159"	"MF"	5	"organic cyclic compound binding"	1	"ENSG00000033050,ENSG00000041802,ENSG00000042286,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000080608,ENSG00000084774,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000100462,ENSG00000101361,ENSG00000104356,ENSG00000104907,ENSG00000105364,ENSG00000105447,ENSG00000106263,ENSG00000107815,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110619,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000120254,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000126749,ENSG00000130713,ENSG00000130810,ENSG00000132153,ENSG00000132361,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134107,ENSG00000134697,ENSG00000135372,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165526,ENSG00000166197,ENSG00000167112,ENSG00000167721,ENSG00000169710,ENSG00000177192,ENSG00000179041,ENSG00000179151,ENSG00000179950,ENSG00000182199,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196449,ENSG00000196793,ENSG00000198042,ENSG00000204267,ENSG00000204574,ENSG00000205250,ENSG00000227057,ENSG00000232810,ENSG00000234127"	1.85728713079972
"609"	"ivory"	TRUE	4.18e-19	2783	193	87	0.451	0.031	"GO:0003676"	"MF"	5	"nucleic acid binding"	2	"ENSG00000042286,ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000080608,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000100462,ENSG00000101361,ENSG00000104356,ENSG00000104907,ENSG00000105364,ENSG00000105447,ENSG00000106263,ENSG00000107815,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110619,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000116455,ENSG00000117395,ENSG00000117877,ENSG00000122877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000126749,ENSG00000130713,ENSG00000130810,ENSG00000132153,ENSG00000132361,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134107,ENSG00000134697,ENSG00000135372,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165526,ENSG00000166197,ENSG00000167112,ENSG00000167721,ENSG00000169710,ENSG00000177192,ENSG00000179041,ENSG00000179151,ENSG00000179950,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196449,ENSG00000196793,ENSG00000198042,ENSG00000204574,ENSG00000205250,ENSG00000227057,ENSG00000232810,ENSG00000234127"	2.25271138124381
"610"	"ivory"	TRUE	2.76e-28	1634	193	78	0.404	0.048	"GO:0003723"	"MF"	5	"RNA binding"	3	"ENSG00000048162,ENSG00000052749,ENSG00000053372,ENSG00000060688,ENSG00000080608,ENSG00000087269,ENSG00000089195,ENSG00000091127,ENSG00000101361,ENSG00000104356,ENSG00000104907,ENSG00000105364,ENSG00000105447,ENSG00000106263,ENSG00000107937,ENSG00000108592,ENSG00000109534,ENSG00000110104,ENSG00000110619,ENSG00000111641,ENSG00000114767,ENSG00000114867,ENSG00000115946,ENSG00000117395,ENSG00000117877,ENSG00000123064,ENSG00000123136,ENSG00000124160,ENSG00000124571,ENSG00000126749,ENSG00000130713,ENSG00000130810,ENSG00000132153,ENSG00000132361,ENSG00000132382,ENSG00000132591,ENSG00000132773,ENSG00000134697,ENSG00000135372,ENSG00000136270,ENSG00000136718,ENSG00000141076,ENSG00000141510,ENSG00000142207,ENSG00000145912,ENSG00000148296,ENSG00000148840,ENSG00000148843,ENSG00000150990,ENSG00000155438,ENSG00000156469,ENSG00000156697,ENSG00000160214,ENSG00000161847,ENSG00000162851,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165526,ENSG00000166197,ENSG00000167112,ENSG00000167721,ENSG00000169710,ENSG00000177192,ENSG00000179041,ENSG00000179151,ENSG00000179950,ENSG00000183258,ENSG00000183431,ENSG00000183617,ENSG00000188976,ENSG00000189306,ENSG00000196365,ENSG00000196449,ENSG00000196793,ENSG00000198042,ENSG00000204574,ENSG00000227057"	3.24760384371156
"611"	"ivory"	TRUE	0.0186	45	193	6	0.031	0.133	"GO:0019843"	"MF"	5	"rRNA binding"	4	"ENSG00000126749,ENSG00000130810,ENSG00000132591,ENSG00000136718,ENSG00000156469,ENSG00000179041"	7.04668209012357
"612"	"ivory"	TRUE	5.61e-05	30	193	7	0.036	0.233	"GO:0030515"	"MF"	5	"snoRNA binding"	4	"ENSG00000087269,ENSG00000101361,ENSG00000109534,ENSG00000114767,ENSG00000136718,ENSG00000145912,ENSG00000167721"	7.66286822954738
"613"	"ivory"	TRUE	1.05e-17	340	193	32	0.166	0.094	"GO:0140098"	"MF"	7	"catalytic activity, acting on RNA"	1	"ENSG00000013503,ENSG00000037897,ENSG00000068438,ENSG00000068654,ENSG00000077348,ENSG00000100413,ENSG00000104356,ENSG00000104907,ENSG00000106105,ENSG00000108592,ENSG00000110619,ENSG00000111641,ENSG00000116120,ENSG00000120158,ENSG00000123064,ENSG00000123136,ENSG00000125630,ENSG00000126749,ENSG00000130713,ENSG00000132153,ENSG00000132773,ENSG00000141378,ENSG00000150990,ENSG00000162851,ENSG00000166166,ENSG00000168872,ENSG00000171453,ENSG00000179151,ENSG00000183258,ENSG00000196305,ENSG00000204394,ENSG00000213339"	NA
