"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"2823"	"darkgreen"	TRUE	1.49e-99	694	140	96	0.686	0.138	"GO:0043604"	"BP"	5	"amide biosynthetic process"	5	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100129,ENSG00000100316,ENSG00000104529,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000114942,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000130811,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000154930,ENSG00000156482,ENSG00000156508,ENSG00000160408,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000167658,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000175390,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000204628,ENSG00000205609,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000254772,ENSG00000265681"	4.38299952192131
"2824"	"darkgreen"	TRUE	4.07e-103	589	140	94	0.671	0.16	"GO:0043043"	"BP"	5	"peptide biosynthetic process"	6	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100129,ENSG00000100316,ENSG00000104529,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000114942,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000130811,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000156508,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000167658,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000175390,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000204628,ENSG00000205609,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000254772,ENSG00000265681"	4.44457600176312
"2825"	"darkgreen"	TRUE	5.1e-105	564	140	94	0.671	0.167	"GO:0006412"	"BP"	5	"translation"	7	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100129,ENSG00000100316,ENSG00000104529,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000114942,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000130811,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000156508,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000167658,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000175390,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000204628,ENSG00000205609,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000254772,ENSG00000265681"	4.4666102580142
"2826"	"darkgreen"	TRUE	2.97e-55	78	140	37	0.264	0.474	"GO:0002181"	"BP"	5	"cytoplasmic translation"	8	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105640,ENSG00000108298,ENSG00000114391,ENSG00000116251,ENSG00000130255,ENSG00000137818,ENSG00000142541,ENSG00000142676,ENSG00000144713,ENSG00000145425,ENSG00000147604,ENSG00000149273,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000166441,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000174444,ENSG00000174748,ENSG00000177600,ENSG00000182899,ENSG00000186468,ENSG00000197728,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000229117,ENSG00000233927,ENSG00000241343"	8.0194154064995
"2827"	"darkgreen"	TRUE	0.00836	297	140	12	0.086	0.04	"GO:0006417"	"BP"	5	"regulation of translation"	8	"ENSG00000122406,ENSG00000142541,ENSG00000147403,ENSG00000147677,ENSG00000149273,ENSG00000161970,ENSG00000167658,ENSG00000170889,ENSG00000173812,ENSG00000181163,ENSG00000198034,ENSG00000204628"	5.95678098313605
"2828"	"darkgreen"	TRUE	3.51e-27	4502	140	100	0.714	0.022	"GO:0006139"	"BP"	5	"nucleobase-containing compound metabolic process"	4	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000077312,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000105373,ENSG00000105640,ENSG00000107223,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000123349,ENSG00000124614,ENSG00000125691,ENSG00000125743,ENSG00000126756,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132471,ENSG00000134419,ENSG00000136942,ENSG00000137054,ENSG00000137154,ENSG00000137818,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000145741,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000154930,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164346,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173113,ENSG00000174444,ENSG00000174748,ENSG00000176046,ENSG00000177600,ENSG00000177954,ENSG00000178035,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000215021,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	2.1681073240248
"2829"	"darkgreen"	TRUE	2.48e-30	3953	140	98	0.7	0.025	"GO:0090304"	"BP"	5	"nucleic acid metabolic process"	5	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000077312,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000105373,ENSG00000105640,ENSG00000107223,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000123349,ENSG00000124614,ENSG00000125691,ENSG00000125743,ENSG00000126756,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132471,ENSG00000134419,ENSG00000136942,ENSG00000137054,ENSG00000137154,ENSG00000137818,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000145741,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164346,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173113,ENSG00000174444,ENSG00000174748,ENSG00000176046,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000215021,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	2.2717223785017
"2830"	"darkgreen"	TRUE	4.22e-35	3491	140	98	0.7	0.028	"GO:0016070"	"BP"	5	"RNA metabolic process"	6	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000077312,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000105373,ENSG00000105640,ENSG00000107223,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000123349,ENSG00000124614,ENSG00000125691,ENSG00000125743,ENSG00000126756,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132471,ENSG00000134419,ENSG00000136942,ENSG00000137054,ENSG00000137154,ENSG00000137818,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000145741,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164346,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173113,ENSG00000174444,ENSG00000174748,ENSG00000176046,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000215021,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	2.46190117957877
"2831"	"darkgreen"	TRUE	2.59e-17	454	140	31	0.221	0.068	"GO:0034660"	"BP"	5	"ncRNA metabolic process"	7	"ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000105373,ENSG00000115268,ENSG00000122406,ENSG00000131469,ENSG00000136942,ENSG00000137154,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142676,ENSG00000142937,ENSG00000147604,ENSG00000148303,ENSG00000161970,ENSG00000164346,ENSG00000164587,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000173113,ENSG00000177954,ENSG00000182774,ENSG00000182899,ENSG00000188846,ENSG00000198755,ENSG00000233927"	5.36617344189229
"2832"	"darkgreen"	TRUE	1.25e-26	203	140	30	0.214	0.148	"GO:0016072"	"BP"	5	"rRNA metabolic process"	8	"ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000105373,ENSG00000115268,ENSG00000122406,ENSG00000131469,ENSG00000136942,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000142676,ENSG00000142937,ENSG00000147604,ENSG00000148303,ENSG00000161970,ENSG00000164346,ENSG00000164587,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000173113,ENSG00000177954,ENSG00000182774,ENSG00000182899,ENSG00000188846,ENSG00000198755,ENSG00000233927"	6.45079948858566
"2833"	"darkgreen"	TRUE	7.57e-79	669	140	83	0.593	0.124	"GO:0016071"	"BP"	5	"mRNA metabolic process"	7	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000077312,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000125743,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000174444,ENSG00000174748,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	4.70644225825219
"2834"	"darkgreen"	TRUE	1.07e-12	760	140	33	0.236	0.043	"GO:0006396"	"BP"	5	"RNA processing"	7	"ENSG00000077312,ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000110700,ENSG00000115268,ENSG00000122406,ENSG00000125743,ENSG00000131469,ENSG00000136942,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000142676,ENSG00000142937,ENSG00000147604,ENSG00000148303,ENSG00000161970,ENSG00000164346,ENSG00000164587,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000173113,ENSG00000177954,ENSG00000182774,ENSG00000182899,ENSG00000188846,ENSG00000197728,ENSG00000198755,ENSG00000233927"	4.43281480150599
"2835"	"darkgreen"	TRUE	8.87e-21	287	140	29	0.207	0.101	"GO:0034470"	"BP"	5	"ncRNA processing"	8	"ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000115268,ENSG00000122406,ENSG00000131469,ENSG00000136942,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000142676,ENSG00000142937,ENSG00000147604,ENSG00000148303,ENSG00000161970,ENSG00000164346,ENSG00000164587,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000173113,ENSG00000177954,ENSG00000182774,ENSG00000182899,ENSG00000188846,ENSG00000198755,ENSG00000233927"	5.89383270882181
"2836"	"darkgreen"	TRUE	1.58e-27	170	140	29	0.207	0.171	"GO:0006364"	"BP"	5	"rRNA processing"	9	"ENSG00000105193,ENSG00000105202,ENSG00000105372,ENSG00000115268,ENSG00000122406,ENSG00000131469,ENSG00000136942,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000142676,ENSG00000142937,ENSG00000147604,ENSG00000148303,ENSG00000161970,ENSG00000164346,ENSG00000164587,ENSG00000168028,ENSG00000170889,ENSG00000171490,ENSG00000171858,ENSG00000171863,ENSG00000173113,ENSG00000177954,ENSG00000182774,ENSG00000182899,ENSG00000188846,ENSG00000198755,ENSG00000233927"	6.53781086557529
"2837"	"darkgreen"	TRUE	3.98e-05	23	140	6	0.043	0.261	"GO:0000470"	"BP"	5	"maturation of LSU-rRNA"	10	"ENSG00000136942,ENSG00000147604,ENSG00000148303,ENSG00000164346,ENSG00000171490,ENSG00000198755"	9.42818262347145
"2838"	"darkgreen"	TRUE	1.39e-05	52	140	8	0.057	0.154	"GO:0030490"	"BP"	5	"maturation of SSU-rRNA"	10	"ENSG00000105193,ENSG00000105372,ENSG00000138326,ENSG00000142937,ENSG00000164587,ENSG00000168028,ENSG00000171858,ENSG00000233927"	8.0194154064995
"2839"	"darkgreen"	TRUE	2.28e-05	36	140	7	0.05	0.194	"GO:0000462"	"BP"	5	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	11	"ENSG00000105193,ENSG00000105372,ENSG00000138326,ENSG00000142937,ENSG00000164587,ENSG00000168028,ENSG00000171858"	8.24255895781372
"2840"	"darkgreen"	TRUE	5.11e-88	479	140	81	0.579	0.169	"GO:0034655"	"BP"	5	"nucleobase-containing compound catabolic process"	5	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000174444,ENSG00000174748,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	5.3113652053973
"2841"	"darkgreen"	TRUE	1.48e-103	321	140	81	0.579	0.252	"GO:0006401"	"BP"	5	"RNA catabolic process"	6	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000174444,ENSG00000174748,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	5.73250812622469
"2842"	"darkgreen"	TRUE	1.99e-143	178	140	87	0.621	0.489	"GO:0006413"	"BP"	5	"translational initiation"	3	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100129,ENSG00000100316,ENSG00000105193,ENSG00000105372,ENSG00000105640,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000124614,ENSG00000125691,ENSG00000129824,ENSG00000130255,ENSG00000130811,ENSG00000131469,ENSG00000134419,ENSG00000136942,ENSG00000137154,ENSG00000137818,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000175390,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000205609,ENSG00000213741,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	5.90449947662601
"2843"	"darkgreen"	TRUE	7.84e-25	5118	140	103	0.736	0.02	"GO:0019222"	"BP"	5	"regulation of metabolic process"	2	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000104969,ENSG00000105193,ENSG00000105372,ENSG00000105373,ENSG00000105640,ENSG00000107223,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000123349,ENSG00000124614,ENSG00000125691,ENSG00000126756,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132471,ENSG00000134419,ENSG00000136938,ENSG00000136942,ENSG00000137054,ENSG00000137154,ENSG00000137818,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143632,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000156508,ENSG00000161016,ENSG00000161970,ENSG00000162191,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000167658,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173113,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000176046,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188186,ENSG00000188846,ENSG00000196531,ENSG00000196683,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000204628,ENSG00000213741,ENSG00000215021,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	2.17297663144178
"2844"	"darkgreen"	TRUE	3.04e-26	4720	140	101	0.721	0.021	"GO:0060255"	"BP"	5	"regulation of macromolecule metabolic process"	3	"ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000100316,ENSG00000104969,ENSG00000105193,ENSG00000105372,ENSG00000105373,ENSG00000105640,ENSG00000107223,ENSG00000108107,ENSG00000108298,ENSG00000109475,ENSG00000110700,ENSG00000112306,ENSG00000114391,ENSG00000115268,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000123349,ENSG00000124614,ENSG00000125691,ENSG00000126756,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132471,ENSG00000134419,ENSG00000136938,ENSG00000136942,ENSG00000137054,ENSG00000137154,ENSG00000137818,ENSG00000137947,ENSG00000138326,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143632,ENSG00000143947,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147677,ENSG00000148303,ENSG00000149273,ENSG00000149806,ENSG00000156482,ENSG00000156508,ENSG00000161016,ENSG00000161970,ENSG00000162191,ENSG00000162244,ENSG00000163682,ENSG00000164587,ENSG00000166441,ENSG00000167526,ENSG00000167658,ENSG00000168028,ENSG00000170889,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000173113,ENSG00000173812,ENSG00000174444,ENSG00000174748,ENSG00000176046,ENSG00000177600,ENSG00000177954,ENSG00000181163,ENSG00000182774,ENSG00000182899,ENSG00000186468,ENSG00000188846,ENSG00000196531,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198755,ENSG00000198918,ENSG00000204628,ENSG00000213741,ENSG00000215021,ENSG00000221983,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000241343,ENSG00000265681"	2.36505662998634
