"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1110"	"blue"	TRUE	0.00394	426	424	28	0.066	0.066	"GO:0000904"	"BP"	14	"cell morphogenesis involved in differentiation"	2	"ENSG00000008735,ENSG00000070182,ENSG00000076864,ENSG00000077264,ENSG00000080644,ENSG00000091129,ENSG00000108947,ENSG00000117707,ENSG00000132698,ENSG00000136854,ENSG00000141622,ENSG00000146904,ENSG00000151150,ENSG00000157851,ENSG00000157927,ENSG00000160469,ENSG00000160716,ENSG00000165215,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176749,ENSG00000177103,ENSG00000186868,ENSG00000187122,ENSG00000198910"	4.57048662201616
"1111"	"blue"	TRUE	6.49e-06	1403	424	70	0.165	0.05	"GO:0007399"	"BP"	14	"nervous system development"	1	"ENSG00000008735,ENSG00000011332,ENSG00000036530,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000105290,ENSG00000107954,ENSG00000108947,ENSG00000116254,ENSG00000117707,ENSG00000120324,ENSG00000122966,ENSG00000124140,ENSG00000124302,ENSG00000127561,ENSG00000128482,ENSG00000132932,ENSG00000134602,ENSG00000135127,ENSG00000136297,ENSG00000136531,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000144290,ENSG00000144834,ENSG00000145335,ENSG00000146950,ENSG00000148798,ENSG00000151150,ENSG00000152954,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000162105,ENSG00000166924,ENSG00000167632,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176165,ENSG00000176406,ENSG00000176749,ENSG00000176887,ENSG00000177103,ENSG00000177839,ENSG00000184454,ENSG00000185924,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000196876,ENSG00000198910,ENSG00000204843,ENSG00000204962,ENSG00000204965,ENSG00000204969,ENSG00000213023"	3.30888470485359
"1112"	"blue"	TRUE	0.000406	899	424	48	0.113	0.053	"GO:0022008"	"BP"	14	"neurogenesis"	1	"ENSG00000008735,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000116254,ENSG00000117707,ENSG00000122966,ENSG00000124140,ENSG00000128482,ENSG00000132932,ENSG00000134602,ENSG00000135127,ENSG00000136297,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000166924,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000176887,ENSG00000177103,ENSG00000184454,ENSG00000185924,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	3.83685648745455
"1113"	"blue"	TRUE	0.000191	849	424	47	0.111	0.055	"GO:0048699"	"BP"	14	"generation of neurons"	2	"ENSG00000008735,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000116254,ENSG00000117707,ENSG00000122966,ENSG00000124140,ENSG00000128482,ENSG00000132932,ENSG00000134602,ENSG00000135127,ENSG00000136297,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000166924,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000176887,ENSG00000177103,ENSG00000185924,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	3.92248160665552
"1114"	"blue"	TRUE	3.72e-05	778	424	46	0.108	0.059	"GO:0030182"	"BP"	14	"neuron differentiation"	3	"ENSG00000008735,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000116254,ENSG00000117707,ENSG00000124140,ENSG00000128482,ENSG00000132932,ENSG00000134602,ENSG00000135127,ENSG00000136297,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000166924,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000176887,ENSG00000177103,ENSG00000185924,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	4.06689045776203
"1115"	"blue"	TRUE	1.75e-05	631	424	41	0.097	0.065	"GO:0048666"	"BP"	14	"neuron development"	4	"ENSG00000008735,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000124140,ENSG00000132932,ENSG00000134602,ENSG00000135127,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000166924,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000177103,ENSG00000185924,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	4.33890420205609
"1116"	"blue"	TRUE	8.72e-06	567	424	39	0.092	0.069	"GO:0031175"	"BP"	14	"neuron projection development"	5	"ENSG00000008735,ENSG00000070182,ENSG00000072832,ENSG00000073910,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000124140,ENSG00000134602,ENSG00000135127,ENSG00000136854,ENSG00000137261,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000162065,ENSG00000166924,ENSG00000167654,ENSG00000169258,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000177103,ENSG00000185924,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	4.4839461656851
"1117"	"blue"	TRUE	0.000266	396	424	29	0.068	0.073	"GO:0048812"	"BP"	14	"neuron projection morphogenesis"	6	"ENSG00000008735,ENSG00000070182,ENSG00000076864,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000108947,ENSG00000134602,ENSG00000136854,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000166924,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176406,ENSG00000176749,ENSG00000177103,ENSG00000186868,ENSG00000187122,ENSG00000198910,ENSG00000213023"	4.76560153027002
"1118"	"blue"	TRUE	0.0219	340	424	23	0.054	0.068	"GO:0048667"	"BP"	14	"cell morphogenesis involved in neuron differentiation"	5	"ENSG00000008735,ENSG00000070182,ENSG00000076864,ENSG00000077264,ENSG00000080644,ENSG00000091129,ENSG00000108947,ENSG00000136854,ENSG00000141622,ENSG00000151150,ENSG00000157851,ENSG00000160469,ENSG00000160716,ENSG00000171533,ENSG00000171587,ENSG00000171798,ENSG00000173898,ENSG00000175866,ENSG00000176749,ENSG00000177103,ENSG00000186868,ENSG00000187122,ENSG00000198910"	4.82574343599459
"1119"	"blue"	TRUE	0.0434	330	424	22	0.052	0.067	"GO:0045664"	"BP"	14	"regulation of neuron differentiation"	1	"ENSG00000072832,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000117707,ENSG00000136297,ENSG00000137261,ENSG00000160469,ENSG00000160716,ENSG00000171587,ENSG00000171798,ENSG00000176406,ENSG00000176749,ENSG00000176887,ENSG00000185924,ENSG00000186868,ENSG00000198910,ENSG00000213023"	5.37245289737713
"1120"	"blue"	TRUE	0.0494	261	424	19	0.045	0.073	"GO:0010975"	"BP"	14	"regulation of neuron projection development"	1	"ENSG00000072832,ENSG00000077264,ENSG00000079841,ENSG00000080644,ENSG00000091129,ENSG00000103528,ENSG00000107954,ENSG00000108947,ENSG00000137261,ENSG00000160469,ENSG00000160716,ENSG00000171587,ENSG00000171798,ENSG00000176406,ENSG00000176749,ENSG00000185924,ENSG00000186868,ENSG00000198910,ENSG00000213023"	5.72128466385484
"1121"	"blue"	TRUE	2.72e-06	96	424	16	0.038	0.167	"GO:0099003"	"BP"	3	"vesicle-mediated transport in synapse"	1	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000116675,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	NA
"1122"	"blue"	TRUE	0.00879	1307	424	58	0.137	0.044	"GO:0051049"	"BP"	3	"regulation of transport"	1	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000039068,ENSG00000055118,ENSG00000060140,ENSG00000065609,ENSG00000079841,ENSG00000080644,ENSG00000080709,ENSG00000087460,ENSG00000091592,ENSG00000092051,ENSG00000102362,ENSG00000103056,ENSG00000103528,ENSG00000105647,ENSG00000105649,ENSG00000106089,ENSG00000106633,ENSG00000111490,ENSG00000115687,ENSG00000117971,ENSG00000127561,ENSG00000130037,ENSG00000130643,ENSG00000130787,ENSG00000132698,ENSG00000133138,ENSG00000136854,ENSG00000141258,ENSG00000142765,ENSG00000145087,ENSG00000145335,ENSG00000151150,ENSG00000151320,ENSG00000154118,ENSG00000156675,ENSG00000157388,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000163568,ENSG00000166006,ENSG00000166257,ENSG00000166402,ENSG00000167037,ENSG00000172375,ENSG00000173175,ENSG00000174871,ENSG00000176406,ENSG00000176887,ENSG00000177301,ENSG00000179477,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	3.85637431299117
"1123"	"blue"	TRUE	0.00185	386	424	27	0.064	0.07	"GO:0060627"	"BP"	3	"regulation of vesicle-mediated transport"	2	"ENSG00000007516,ENSG00000008056,ENSG00000060140,ENSG00000065609,ENSG00000079841,ENSG00000102362,ENSG00000103056,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000111490,ENSG00000130643,ENSG00000130787,ENSG00000132698,ENSG00000133138,ENSG00000136854,ENSG00000141258,ENSG00000142765,ENSG00000145087,ENSG00000145335,ENSG00000166402,ENSG00000167037,ENSG00000176406,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	5.63167250516515
"1124"	"blue"	TRUE	2.93e-06	208	424	23	0.054	0.111	"GO:0001505"	"BP"	3	"regulation of neurotransmitter levels"	1	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000117971,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000155093,ENSG00000160469,ENSG00000171759,ENSG00000176406,ENSG00000177380,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.1090501948636
"1125"	"blue"	TRUE	7.99e-05	208	424	21	0.05	0.101	"GO:0051648"	"BP"	3	"vesicle localization"	1	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000113966,ENSG00000130294,ENSG00000136854,ENSG00000142765,ENSG00000146950,ENSG00000158560,ENSG00000160469,ENSG00000167632,ENSG00000174871,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.17358871600117
"1126"	"blue"	TRUE	6.62e-06	88	424	15	0.035	0.17	"GO:0097479"	"BP"	3	"synaptic vesicle localization"	2	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000160469,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.67278630177205
"1127"	"blue"	TRUE	4.5e-09	152	424	23	0.054	0.151	"GO:0006836"	"BP"	3	"neurotransmitter transport"	1	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000117971,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000155093,ENSG00000160469,ENSG00000176406,ENSG00000177380,ENSG00000177542,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.12898440976442
"1128"	"blue"	TRUE	0.0136	54	424	9	0.021	0.167	"GO:0051588"	"BP"	3	"regulation of neurotransmitter transport"	2	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000105649,ENSG00000117971,ENSG00000136854,ENSG00000145335,ENSG00000176406"	7.60657019109372
"1129"	"blue"	TRUE	8.43e-05	1194	424	60	0.142	0.05	"GO:0007267"	"BP"	3	"cell-cell signaling"	1	"ENSG00000007516,ENSG00000008056,ENSG00000008300,ENSG00000008735,ENSG00000078053,ENSG00000079841,ENSG00000080644,ENSG00000080709,ENSG00000087258,ENSG00000087460,ENSG00000099822,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000106633,ENSG00000107954,ENSG00000108947,ENSG00000113327,ENSG00000113966,ENSG00000115687,ENSG00000117971,ENSG00000120251,ENSG00000120324,ENSG00000124140,ENSG00000130037,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000148408,ENSG00000155093,ENSG00000156675,ENSG00000157388,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000162105,ENSG00000164061,ENSG00000165566,ENSG00000166006,ENSG00000166257,ENSG00000172375,ENSG00000173175,ENSG00000176406,ENSG00000176887,ENSG00000177380,ENSG00000177839,ENSG00000178171,ENSG00000186472,ENSG00000186868,ENSG00000187902,ENSG00000188760,ENSG00000204962,ENSG00000204965,ENSG00000204969,ENSG00000213023,ENSG00000220205"	4.22868157605703
"1130"	"blue"	TRUE	1.22e-08	412	424	37	0.087	0.09	"GO:0099536"	"BP"	3	"synaptic signaling"	2	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000078053,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107954,ENSG00000113327,ENSG00000117971,ENSG00000120251,ENSG00000120324,ENSG00000124140,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000148408,ENSG00000155093,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000162105,ENSG00000164061,ENSG00000176406,ENSG00000177380,ENSG00000177839,ENSG00000186472,ENSG00000186868,ENSG00000187902,ENSG00000213023,ENSG00000220205"	NA
"1131"	"blue"	TRUE	1.22e-08	412	424	37	0.087	0.09	"GO:0099537"	"BP"	3	"trans-synaptic signaling"	3	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000078053,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107954,ENSG00000113327,ENSG00000117971,ENSG00000120251,ENSG00000120324,ENSG00000124140,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000148408,ENSG00000155093,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000162105,ENSG00000164061,ENSG00000176406,ENSG00000177380,ENSG00000177839,ENSG00000186472,ENSG00000186868,ENSG00000187902,ENSG00000213023,ENSG00000220205"	NA
"1132"	"blue"	TRUE	1.13e-08	411	424	37	0.087	0.09	"GO:0098916"	"BP"	3	"anterograde trans-synaptic signaling"	4	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000078053,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107954,ENSG00000113327,ENSG00000117971,ENSG00000120251,ENSG00000120324,ENSG00000124140,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000148408,ENSG00000155093,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000162105,ENSG00000164061,ENSG00000176406,ENSG00000177380,ENSG00000177839,ENSG00000186472,ENSG00000186868,ENSG00000187902,ENSG00000213023,ENSG00000220205"	NA
"1133"	"blue"	TRUE	1.13e-08	411	424	37	0.087	0.09	"GO:0007268"	"BP"	3	"chemical synaptic transmission"	5	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000078053,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107954,ENSG00000113327,ENSG00000117971,ENSG00000120251,ENSG00000120324,ENSG00000124140,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000148408,ENSG00000155093,ENSG00000160469,ENSG00000160716,ENSG00000162009,ENSG00000162105,ENSG00000164061,ENSG00000176406,ENSG00000177380,ENSG00000177839,ENSG00000186472,ENSG00000186868,ENSG00000187902,ENSG00000213023,ENSG00000220205"	4.72522598732577
"1134"	"blue"	TRUE	0.000385	170	424	18	0.042	0.106	"GO:0099177"	"BP"	3	"regulation of trans-synaptic signaling"	4	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000079841,ENSG00000080644,ENSG00000105649,ENSG00000107954,ENSG00000117971,ENSG00000136854,ENSG00000145335,ENSG00000160469,ENSG00000160716,ENSG00000162105,ENSG00000176406,ENSG00000177380,ENSG00000186868,ENSG00000187902,ENSG00000220205"	NA
"1135"	"blue"	TRUE	0.000352	169	424	18	0.042	0.107	"GO:0050804"	"BP"	3	"modulation of chemical synaptic transmission"	5	"ENSG00000007516,ENSG00000008056,ENSG00000008735,ENSG00000079841,ENSG00000080644,ENSG00000105649,ENSG00000107954,ENSG00000117971,ENSG00000136854,ENSG00000145335,ENSG00000160469,ENSG00000160716,ENSG00000162105,ENSG00000176406,ENSG00000177380,ENSG00000186868,ENSG00000187902,ENSG00000220205"	5.78820697634769
"1136"	"blue"	TRUE	5.18e-10	279	424	32	0.075	0.115	"GO:0023061"	"BP"	3	"signal release"	2	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000087460,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000106633,ENSG00000115687,ENSG00000117971,ENSG00000130037,ENSG00000136854,ENSG00000142765,ENSG00000155093,ENSG00000156675,ENSG00000157388,ENSG00000160469,ENSG00000162009,ENSG00000166006,ENSG00000172375,ENSG00000173175,ENSG00000176406,ENSG00000176887,ENSG00000177380,ENSG00000186472,ENSG00000213023,ENSG00000220205"	5.35527839248722
"1137"	"blue"	TRUE	3.41e-11	98	424	21	0.05	0.214	"GO:0099643"	"BP"	3	"signal release from synapse"	3	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000117971,ENSG00000136854,ENSG00000142765,ENSG00000155093,ENSG00000160469,ENSG00000176406,ENSG00000177380,ENSG00000186472,ENSG00000213023,ENSG00000220205"	NA
"1138"	"blue"	TRUE	0.0368	351	424	23	0.054	0.066	"GO:0051656"	"BP"	3	"establishment of organelle localization"	1	"ENSG00000008056,ENSG00000060140,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000113966,ENSG00000130294,ENSG00000136854,ENSG00000142765,ENSG00000146950,ENSG00000158560,ENSG00000167632,ENSG00000174871,ENSG00000176406,ENSG00000186472,ENSG00000186868,ENSG00000204843,ENSG00000213023,ENSG00000220205"	5.80263030330879
"1139"	"blue"	TRUE	8.43e-07	89	424	16	0.038	0.18	"GO:0099504"	"BP"	3	"synaptic vesicle cycle"	1	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000116675,ENSG00000136854,ENSG00000142765,ENSG00000145335,ENSG00000160469,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	NA
"1140"	"blue"	TRUE	0.00401	25	424	7	0.017	0.28	"GO:0098693"	"BP"	3	"regulation of synaptic vesicle cycle"	2	"ENSG00000008056,ENSG00000079841,ENSG00000105649,ENSG00000136854,ENSG00000145335,ENSG00000160469,ENSG00000176406"	NA
"1141"	"blue"	TRUE	0.000201	200	424	20	0.047	0.1	"GO:0051650"	"BP"	3	"establishment of vesicle localization"	1	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000113966,ENSG00000130294,ENSG00000136854,ENSG00000142765,ENSG00000146950,ENSG00000158560,ENSG00000167632,ENSG00000174871,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.23882923786957
"1142"	"blue"	TRUE	2.62e-05	83	424	14	0.033	0.169	"GO:0097480"	"BP"	3	"establishment of synaptic vesicle localization"	2	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.72621146844563
"1143"	"blue"	TRUE	2.62e-05	83	424	14	0.033	0.169	"GO:0048489"	"BP"	3	"synaptic vesicle transport"	3	"ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000103723,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000176406,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.72621146844563
"1144"	"blue"	TRUE	1.86e-05	510	424	36	0.085	0.071	"GO:0051046"	"BP"	3	"regulation of secretion"	1	"ENSG00000007516,ENSG00000008056,ENSG00000060140,ENSG00000079841,ENSG00000080644,ENSG00000087460,ENSG00000091592,ENSG00000102362,ENSG00000103056,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000106633,ENSG00000115687,ENSG00000117971,ENSG00000130037,ENSG00000136854,ENSG00000142765,ENSG00000145087,ENSG00000145335,ENSG00000156675,ENSG00000157388,ENSG00000160716,ENSG00000162009,ENSG00000163568,ENSG00000166006,ENSG00000172375,ENSG00000173175,ENSG00000176406,ENSG00000176887,ENSG00000177301,ENSG00000179477,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	4.92534723222465
"1145"	"blue"	TRUE	1.13e-05	477	424	35	0.083	0.073	"GO:1903530"	"BP"	3	"regulation of secretion by cell"	2	"ENSG00000007516,ENSG00000008056,ENSG00000060140,ENSG00000079841,ENSG00000080644,ENSG00000087460,ENSG00000091592,ENSG00000102362,ENSG00000103056,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000106633,ENSG00000115687,ENSG00000117971,ENSG00000130037,ENSG00000136854,ENSG00000142765,ENSG00000145087,ENSG00000145335,ENSG00000156675,ENSG00000157388,ENSG00000160716,ENSG00000162009,ENSG00000163568,ENSG00000166006,ENSG00000172375,ENSG00000173175,ENSG00000176406,ENSG00000176887,ENSG00000177301,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	5.03710615327765
"1146"	"blue"	TRUE	7.92e-06	133	424	18	0.042	0.135	"GO:0017157"	"BP"	3	"regulation of exocytosis"	3	"ENSG00000007516,ENSG00000008056,ENSG00000060140,ENSG00000079841,ENSG00000102362,ENSG00000103056,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000145087,ENSG00000145335,ENSG00000176406,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	6.627580865004
"1147"	"blue"	TRUE	1.91e-07	81	424	16	0.038	0.198	"GO:0017156"	"BP"	3	"calcium ion regulated exocytosis"	1	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000101298,ENSG00000102362,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000176406,ENSG00000186472,ENSG00000196557,ENSG00000198794,ENSG00000213023,ENSG00000220205"	7.36016977761524
"1148"	"blue"	TRUE	0.0384	190	424	16	0.038	0.084	"GO:0046879"	"BP"	3	"hormone secretion"	1	"ENSG00000007516,ENSG00000080644,ENSG00000087460,ENSG00000106089,ENSG00000106633,ENSG00000115687,ENSG00000130037,ENSG00000155093,ENSG00000156675,ENSG00000157388,ENSG00000162009,ENSG00000166006,ENSG00000172375,ENSG00000173175,ENSG00000176406,ENSG00000176887"	5.80748468177359
"1149"	"blue"	TRUE	2.62e-05	83	424	14	0.033	0.169	"GO:1903305"	"BP"	3	"regulation of regulated secretory pathway"	1	"ENSG00000007516,ENSG00000008056,ENSG00000060140,ENSG00000079841,ENSG00000102362,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000176406,ENSG00000196557,ENSG00000198794,ENSG00000213023"	8.0194154064995
"1150"	"blue"	TRUE	6.8e-07	53	424	13	0.031	0.245	"GO:0017158"	"BP"	3	"regulation of calcium ion-dependent exocytosis"	2	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000102362,ENSG00000103528,ENSG00000105649,ENSG00000106089,ENSG00000136854,ENSG00000142765,ENSG00000176406,ENSG00000196557,ENSG00000198794,ENSG00000213023"	7.8748341776884
"1151"	"blue"	TRUE	3.41e-11	98	424	21	0.05	0.214	"GO:0007269"	"BP"	3	"neurotransmitter secretion"	1	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000101298,ENSG00000101438,ENSG00000102362,ENSG00000103528,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000117971,ENSG00000136854,ENSG00000142765,ENSG00000155093,ENSG00000160469,ENSG00000176406,ENSG00000177380,ENSG00000186472,ENSG00000213023,ENSG00000220205"	6.37075678091212
"1152"	"blue"	TRUE	0.00138	31	424	8	0.019	0.258	"GO:0046928"	"BP"	3	"regulation of neurotransmitter secretion"	2	"ENSG00000007516,ENSG00000008056,ENSG00000079841,ENSG00000080644,ENSG00000105649,ENSG00000117971,ENSG00000136854,ENSG00000176406"	7.91405489084168
